Shop Name,Product ID,Item Name,Price,Shipping Cost,Delivery Time,Return Policy,Stock Status,Avg. Rating,Promotions,Loyalty Program,Customer Support,Countries Served
Shop_65,Shop_65_P0068,Item_68,13359,351,3 days,30 days,In Stock,3.6,10% off,No,3.3/5,India
Shop_65,Shop_65_P0069,Item_69,9090,426,1 days,14 days,In Stock,4.4,10% off,No,5.0/5,India
Shop_65,Shop_65_P0070,Item_70,12508,496,6 days,7 days,In Stock,4.1,Free shipping,Yes,4.9/5,India
Shop_65,Shop_65_P0071,Item_71,42956,695,2 days,30 days,Out of Stock,4.8,10% off,No,3.6/5,India
Shop_65,Shop_65_P0072,Item_72,6636,384,2 days,30 days,Out of Stock,4.4,None,Yes,3.6/5,India
Shop_65,Shop_65_P0073,Item_73,23664,299,1 days,30 days,Out of Stock,3.2,None,No,3.5/5,India
Shop_65,Shop_65_P0074,Item_74,49984,133,7 days,14 days,Out of Stock,3.6,None,Yes,3.6/5,India
Shop_65,Shop_65_P0075,Item_75,42878,27,5 days,14 days,Out of Stock,3.7,10% off,No,3.6/5,India
Shop_65,Shop_65_P0076,Item_76,29854,596,2 days,30 days,Out of Stock,4.4,10% off,No,4.7/5,India
Shop_65,Shop_65_P0077,Item_77,15211,257,1 days,7 days,Out of Stock,4.8,10% off,Yes,3.7/5,India
Shop_65,Shop_65_P0078,Item_78,3282,685,6 days,30 days,Out of Stock,3.7,10% off,Yes,4.8/5,India
Shop_65,Shop_65_P0079,Item_79,16261,94,3 days,30 days,Out of Stock,4.8,None,No,4.2/5,India
Shop_65,Shop_65_P0080,Item_80,8736,453,4 days,7 days,In Stock,3.2,Free shipping,No,4.1/5,India
Shop_65,Shop_65_P0081,Item_81,45634,186,4 days,7 days,In Stock,4.8,10% off,Yes,4.2/5,India
Shop_65,Shop_65_P0082,Item_82,24907,452,6 days,14 days,Out of Stock,4.0,None,Yes,4.3/5,India
Shop_65,Shop_65_P0083,Item_83,37468,395,2 days,7 days,Out of Stock,3.3,10% off,Yes,3.6/5,India
Shop_65,Shop_65_P0084,Item_84,2654,186,4 days,14 days,Out of Stock,4.8,10% off,Yes,3.2/5,India
Shop_65,Shop_65_P0085,Item_85,24273,682,5 days,14 days,Out of Stock,4.3,10% off,No,3.1/5,India
Shop_65,Shop_65_P0086,Item_86,1721,303,7 days,14 days,Out of Stock,4.3,Free shipping,Yes,4.3/5,India
Shop_65,Shop_65_P0087,Item_87,10253,99,3 days,14 days,In Stock,4.0,None,Yes,4.9/5,India
Shop_65,Shop_65_P0088,Item_88,10097,195,4 days,14 days,Out of Stock,3.9,Free shipping,No,4.7/5,India
Shop_65,Shop_65_P0089,Item_89,48006,539,1 days,30 days,In Stock,4.3,10% off,No,4.4/5,India
Shop_65,Shop_65_P0090,Item_90,4723,491,2 days,14 days,In Stock,3.9,None,No,4.7/5,India
Shop_65,Shop_65_P0091,Item_91,35153,191,3 days,30 days,In Stock,3.2,None,Yes,3.2/5,India
Shop_65,Shop_65_P0092,Item_92,49020,329,1 days,7 days,Out of Stock,4.3,None,Yes,4.7/5,India
Shop_65,Shop_65_P0093,Item_93,45908,245,1 days,30 days,Out of Stock,3.5,Free shipping,Yes,3.5/5,India
Shop_65,Shop_65_P0094,Item_94,1669,227,2 days,14 days,In Stock,3.7,10% off,No,3.3/5,India
Shop_65,Shop_65_P0095,Item_95,38711,384,3 days,7 days,In Stock,4.4,None,Yes,3.8/5,India
Shop_65,Shop_65_P0096,Item_96,30731,449,3 days,30 days,In Stock,4.6,10% off,Yes,3.3/5,India
Shop_65,Shop_65_P0097,Item_97,36324,602,7 days,30 days,Out of Stock,3.4,None,Yes,3.3/5,India
Shop_65,Shop_65_P0098,Item_98,26586,381,5 days,14 days,In Stock,4.3,Free shipping,Yes,3.5/5,India
Shop_65,Shop_65_P0099,Item_99,22193,113,5 days,30 days,In Stock,3.3,None,Yes,4.4/5,India
Shop_65,Shop_65_P0100,Item_100,46858,321,4 days,14 days,In Stock,4.4,10% off,Yes,4.3/5,India
Shop_66,Shop_66_P0001,Item_1,6112,28,4 days,30 days,In Stock,3.6,None,Yes,3.2/5,India
Shop_66,Shop_66_P0002,Item_2,10836,408,3 days,14 days,Out of Stock,3.4,Free shipping,No,4.7/5,India
Shop_66,Shop_66_P0003,Item_3,48016,515,6 days,30 days,In Stock,4.3,Free shipping,Yes,4.7/5,India
Shop_66,Shop_66_P0004,Item_4,13573,370,6 days,14 days,Out of Stock,3.9,None,No,3.9/5,India
Shop_66,Shop_66_P0005,Item_5,22358,67,1 days,14 days,In Stock,4.4,Free shipping,Yes,3.3/5,India
Shop_66,Shop_66_P0006,Item_6,40068,423,1 days,30 days,Out of Stock,4.2,Free shipping,No,4.9/5,India
Shop_66,Shop_66_P0007,Item_7,21504,255,2 days,7 days,Out of Stock,3.8,10% off,No,3.9/5,India
Shop_66,Shop_66_P0008,Item_8,19242,240,1 days,7 days,Out of Stock,4.9,None,No,4.7/5,India
Shop_66,Shop_66_P0009,Item_9,36458,699,3 days,7 days,Out of Stock,3.6,Free shipping,No,3.2/5,India
Shop_66,Shop_66_P0010,Item_10,29533,579,5 days,30 days,In Stock,3.1,10% off,No,4.8/5,India
Shop_66,Shop_66_P0011,Item_11,23073,495,3 days,7 days,In Stock,4.6,10% off,No,4.8/5,India
Shop_66,Shop_66_P0012,Item_12,18260,290,6 days,30 days,In Stock,3.8,Free shipping,Yes,3.1/5,India
Shop_66,Shop_66_P0013,Item_13,43759,235,4 days,30 days,In Stock,4.5,10% off,Yes,3.0/5,India
Shop_66,Shop_66_P0014,Item_14,42403,166,2 days,30 days,Out of Stock,3.7,10% off,Yes,3.5/5,India
Shop_66,Shop_66_P0015,Item_15,48949,40,2 days,14 days,In Stock,3.2,None,Yes,4.5/5,India
Shop_66,Shop_66_P0016,Item_16,45550,275,1 days,7 days,In Stock,4.9,None,Yes,4.3/5,India
Shop_66,Shop_66_P0017,Item_17,44050,561,1 days,14 days,Out of Stock,3.9,Free shipping,Yes,4.2/5,India
Shop_66,Shop_66_P0018,Item_18,17250,669,6 days,30 days,Out of Stock,4.4,10% off,Yes,4.8/5,India
Shop_66,Shop_66_P0019,Item_19,3312,317,5 days,30 days,In Stock,4.4,Free shipping,No,4.8/5,India
Shop_66,Shop_66_P0020,Item_20,32064,580,4 days,30 days,In Stock,4.2,None,Yes,4.9/5,India
Shop_66,Shop_66_P0021,Item_21,31143,39,1 days,14 days,In Stock,3.7,None,No,3.5/5,India
Shop_66,Shop_66_P0022,Item_22,13142,301,5 days,30 days,Out of Stock,3.1,10% off,Yes,3.0/5,India
Shop_66,Shop_66_P0023,Item_23,1684,399,5 days,30 days,Out of Stock,4.6,Free shipping,No,4.2/5,India
Shop_66,Shop_66_P0024,Item_24,25398,28,4 days,14 days,Out of Stock,5.0,None,No,3.9/5,India
Shop_66,Shop_66_P0025,Item_25,30971,590,5 days,14 days,In Stock,3.8,10% off,Yes,3.8/5,India
Shop_66,Shop_66_P0026,Item_26,2482,267,7 days,14 days,In Stock,3.9,Free shipping,No,3.7/5,India
Shop_66,Shop_66_P0027,Item_27,44607,599,2 days,7 days,Out of Stock,4.4,Free shipping,Yes,3.0/5,India
Shop_66,Shop_66_P0028,Item_28,36474,74,7 days,7 days,In Stock,4.8,10% off,Yes,3.6/5,India
Shop_66,Shop_66_P0029,Item_29,18264,234,7 days,14 days,In Stock,4.6,Free shipping,No,3.4/5,India
Shop_66,Shop_66_P0030,Item_30,18729,83,4 days,7 days,Out of Stock,4.6,Free shipping,No,3.4/5,India
Shop_66,Shop_66_P0031,Item_31,2179,688,1 days,14 days,Out of Stock,4.1,None,Yes,4.6/5,India
Shop_66,Shop_66_P0032,Item_32,33731,683,3 days,7 days,In Stock,3.3,None,No,4.8/5,India
Shop_66,Shop_66_P0033,Item_33,34873,81,3 days,30 days,Out of Stock,3.5,None,No,3.9/5,India
Shop_66,Shop_66_P0034,Item_34,5040,83,6 days,30 days,Out of Stock,4.0,10% off,No,3.9/5,India
Shop_66,Shop_66_P0035,Item_35,37108,284,5 days,30 days,Out of Stock,4.4,None,Yes,4.7/5,India
Shop_66,Shop_66_P0036,Item_36,37872,520,1 days,30 days,Out of Stock,3.7,10% off,Yes,3.9/5,India
Shop_66,Shop_66_P0037,Item_37,34310,57,4 days,14 days,In Stock,4.6,Free shipping,No,4.0/5,India
Shop_66,Shop_66_P0038,Item_38,14549,39,1 days,7 days,In Stock,5.0,None,No,4.5/5,India
Shop_66,Shop_66_P0039,Item_39,31506,111,3 days,7 days,In Stock,3.1,Free shipping,Yes,3.5/5,India
Shop_66,Shop_66_P0040,Item_40,38455,292,5 days,30 days,Out of Stock,3.2,None,Yes,4.4/5,India
Shop_66,Shop_66_P0041,Item_41,35290,50,2 days,14 days,In Stock,4.3,10% off,No,3.8/5,India
Shop_66,Shop_66_P0042,Item_42,16048,321,4 days,14 days,Out of Stock,3.5,None,Yes,4.3/5,India
Shop_66,Shop_66_P0043,Item_43,40500,552,6 days,7 days,Out of Stock,3.9,10% off,Yes,4.4/5,India
Shop_66,Shop_66_P0044,Item_44,46947,483,6 days,14 days,Out of Stock,4.7,10% off,No,4.5/5,India
Shop_66,Shop_66_P0045,Item_45,35732,472,6 days,14 days,Out of Stock,4.5,None,No,4.1/5,India
Shop_66,Shop_66_P0046,Item_46,2725,314,2 days,30 days,Out of Stock,4.4,10% off,Yes,4.1/5,India
Shop_66,Shop_66_P0047,Item_47,45544,272,1 days,14 days,Out of Stock,4.9,None,Yes,4.5/5,India
Shop_66,Shop_66_P0048,Item_48,38701,83,7 days,7 days,Out of Stock,4.5,None,Yes,3.5/5,India
Shop_66,Shop_66_P0049,Item_49,8502,44,7 days,30 days,Out of Stock,3.8,10% off,No,4.1/5,India
Shop_66,Shop_66_P0050,Item_50,36098,629,3 days,14 days,Out of Stock,3.6,10% off,No,4.2/5,India
Shop_66,Shop_66_P0051,Item_51,5095,508,5 days,30 days,In Stock,4.4,Free shipping,No,4.1/5,India
Shop_66,Shop_66_P0052,Item_52,1516,234,3 days,14 days,In Stock,3.1,10% off,No,4.3/5,India
Shop_66,Shop_66_P0053,Item_53,37567,419,1 days,14 days,Out of Stock,4.2,10% off,Yes,4.5/5,India
Shop_66,Shop_66_P0054,Item_54,10940,220,4 days,30 days,Out of Stock,4.3,None,No,4.1/5,India
Shop_66,Shop_66_P0055,Item_55,48322,666,7 days,30 days,Out of Stock,4.4,10% off,Yes,4.0/5,India
Shop_66,Shop_66_P0056,Item_56,16247,425,4 days,14 days,In Stock,5.0,10% off,No,4.4/5,India
Shop_66,Shop_66_P0057,Item_57,44971,218,3 days,14 days,Out of Stock,5.0,10% off,Yes,3.0/5,India
Shop_66,Shop_66_P0058,Item_58,45442,130,7 days,7 days,Out of Stock,3.0,Free shipping,Yes,4.5/5,India
Shop_66,Shop_66_P0059,Item_59,25052,288,1 days,14 days,In Stock,3.2,Free shipping,Yes,4.4/5,India
Shop_66,Shop_66_P0060,Item_60,40795,391,7 days,14 days,Out of Stock,4.2,None,Yes,3.3/5,India
Shop_66,Shop_66_P0061,Item_61,38241,104,1 days,14 days,Out of Stock,4.6,None,No,3.5/5,India
Shop_66,Shop_66_P0062,Item_62,12573,543,7 days,14 days,In Stock,3.7,Free shipping,Yes,4.3/5,India
Shop_66,Shop_66_P0063,Item_63,8136,655,6 days,30 days,In Stock,3.0,Free shipping,Yes,3.8/5,India
Shop_66,Shop_66_P0064,Item_64,48698,456,4 days,14 days,Out of Stock,3.5,None,Yes,3.1/5,India
Shop_66,Shop_66_P0065,Item_65,30783,169,2 days,30 days,In Stock,4.9,None,No,4.1/5,India
Shop_66,Shop_66_P0066,Item_66,40936,329,7 days,14 days,Out of Stock,4.8,Free shipping,No,4.5/5,India
Shop_66,Shop_66_P0067,Item_67,35352,178,6 days,7 days,In Stock,4.7,None,No,3.7/5,India
Shop_66,Shop_66_P0068,Item_68,34328,644,6 days,7 days,Out of Stock,4.7,None,No,5.0/5,India
Shop_66,Shop_66_P0069,Item_69,5901,397,4 days,7 days,Out of Stock,3.0,None,Yes,4.8/5,India
Shop_66,Shop_66_P0070,Item_70,42077,113,7 days,14 days,In Stock,4.2,None,No,3.3/5,India
Shop_66,Shop_66_P0071,Item_71,6541,560,2 days,30 days,Out of Stock,3.8,None,Yes,4.6/5,India
Shop_66,Shop_66_P0072,Item_72,29441,209,2 days,14 days,Out of Stock,3.8,10% off,No,4.7/5,India
Shop_66,Shop_66_P0073,Item_73,20622,191,6 days,7 days,In Stock,3.7,10% off,Yes,3.1/5,India
Shop_66,Shop_66_P0074,Item_74,6931,522,5 days,7 days,Out of Stock,4.8,Free shipping,No,4.9/5,India
Shop_66,Shop_66_P0075,Item_75,14080,177,7 days,30 days,Out of Stock,4.3,Free shipping,No,3.4/5,India
Shop_66,Shop_66_P0076,Item_76,1743,243,5 days,14 days,In Stock,5.0,Free shipping,Yes,4.0/5,India
Shop_66,Shop_66_P0077,Item_77,10589,347,6 days,7 days,In Stock,4.5,None,Yes,3.2/5,India
Shop_66,Shop_66_P0078,Item_78,24477,355,5 days,30 days,Out of Stock,4.4,10% off,Yes,4.7/5,India
Shop_66,Shop_66_P0079,Item_79,49909,288,4 days,30 days,In Stock,4.1,None,No,3.7/5,India
Shop_66,Shop_66_P0080,Item_80,31545,263,5 days,30 days,Out of Stock,4.4,Free shipping,No,3.3/5,India
Shop_66,Shop_66_P0081,Item_81,2052,136,6 days,14 days,In Stock,4.0,10% off,No,4.3/5,India
Shop_66,Shop_66_P0082,Item_82,37063,450,1 days,30 days,Out of Stock,4.5,10% off,Yes,3.5/5,India
Shop_66,Shop_66_P0083,Item_83,2105,505,5 days,14 days,In Stock,3.9,None,No,4.7/5,India
Shop_66,Shop_66_P0084,Item_84,42569,571,2 days,14 days,Out of Stock,3.7,10% off,No,4.3/5,India
Shop_66,Shop_66_P0085,Item_85,12675,126,5 days,7 days,Out of Stock,3.1,Free shipping,No,3.3/5,India
Shop_66,Shop_66_P0086,Item_86,23109,82,5 days,14 days,In Stock,3.1,Free shipping,No,3.2/5,India
Shop_66,Shop_66_P0087,Item_87,24484,236,4 days,14 days,In Stock,5.0,10% off,Yes,3.3/5,India
Shop_66,Shop_66_P0088,Item_88,17805,542,3 days,14 days,Out of Stock,4.2,10% off,Yes,4.6/5,India
Shop_66,Shop_66_P0089,Item_89,12828,147,4 days,14 days,Out of Stock,4.3,10% off,No,5.0/5,India
Shop_66,Shop_66_P0090,Item_90,27350,24,6 days,14 days,In Stock,4.9,10% off,Yes,3.5/5,India
Shop_66,Shop_66_P0091,Item_91,26948,136,6 days,14 days,In Stock,3.6,Free shipping,No,4.0/5,India
Shop_66,Shop_66_P0092,Item_92,37767,170,7 days,7 days,In Stock,3.8,10% off,Yes,3.4/5,India
Shop_66,Shop_66_P0093,Item_93,24162,265,4 days,7 days,Out of Stock,3.2,Free shipping,No,4.9/5,India
Shop_66,Shop_66_P0094,Item_94,17367,147,3 days,30 days,Out of Stock,4.2,Free shipping,Yes,3.3/5,India
Shop_66,Shop_66_P0095,Item_95,33477,223,2 days,7 days,Out of Stock,3.1,None,Yes,3.6/5,India
Shop_66,Shop_66_P0096,Item_96,32318,290,1 days,14 days,Out of Stock,4.8,None,Yes,3.7/5,India
Shop_66,Shop_66_P0097,Item_97,30697,390,2 days,30 days,In Stock,4.2,None,No,3.1/5,India
Shop_66,Shop_66_P0098,Item_98,12928,676,3 days,7 days,In Stock,3.1,10% off,Yes,4.0/5,India
Shop_66,Shop_66_P0099,Item_99,19178,119,7 days,7 days,In Stock,4.8,None,Yes,4.5/5,India
Shop_66,Shop_66_P0100,Item_100,38056,258,3 days,7 days,Out of Stock,3.9,Free shipping,No,3.8/5,India
Shop_67,Shop_67_P0001,Item_1,30099,643,4 days,14 days,In Stock,3.8,None,No,4.2/5,India
Shop_67,Shop_67_P0002,Item_2,29530,636,4 days,30 days,Out of Stock,4.7,10% off,No,3.2/5,India
Shop_67,Shop_67_P0003,Item_3,20517,378,4 days,7 days,In Stock,4.8,None,No,3.6/5,India
Shop_67,Shop_67_P0004,Item_4,3222,45,5 days,14 days,Out of Stock,4.5,10% off,No,4.2/5,India
Shop_67,Shop_67_P0005,Item_5,4246,206,3 days,14 days,In Stock,3.2,None,Yes,3.3/5,India
Shop_67,Shop_67_P0006,Item_6,37048,312,1 days,14 days,In Stock,4.8,None,No,3.3/5,India
Shop_67,Shop_67_P0007,Item_7,15768,327,2 days,14 days,In Stock,3.6,Free shipping,No,3.3/5,India
Shop_67,Shop_67_P0008,Item_8,16335,279,3 days,7 days,In Stock,4.8,10% off,No,4.4/5,India
Shop_67,Shop_67_P0009,Item_9,29410,245,3 days,14 days,In Stock,4.6,Free shipping,No,3.3/5,India
Shop_67,Shop_67_P0010,Item_10,19338,471,5 days,7 days,In Stock,3.9,None,No,4.2/5,India
Shop_67,Shop_67_P0011,Item_11,39928,121,1 days,30 days,Out of Stock,4.0,None,No,4.6/5,India
Shop_67,Shop_67_P0012,Item_12,40826,686,2 days,30 days,Out of Stock,3.5,Free shipping,Yes,3.5/5,India
Shop_67,Shop_67_P0013,Item_13,29209,185,2 days,30 days,Out of Stock,4.8,Free shipping,No,3.6/5,India
Shop_67,Shop_67_P0014,Item_14,33711,668,6 days,30 days,In Stock,3.3,Free shipping,No,3.0/5,India
Shop_67,Shop_67_P0015,Item_15,9091,448,4 days,7 days,Out of Stock,4.5,Free shipping,Yes,5.0/5,India
Shop_67,Shop_67_P0016,Item_16,40429,379,4 days,30 days,In Stock,3.8,None,No,4.7/5,India
Shop_67,Shop_67_P0017,Item_17,17049,306,1 days,14 days,In Stock,3.4,None,No,4.9/5,India
Shop_67,Shop_67_P0018,Item_18,38541,454,1 days,30 days,In Stock,4.8,Free shipping,Yes,3.3/5,India
Shop_67,Shop_67_P0019,Item_19,27503,320,1 days,30 days,Out of Stock,5.0,None,No,4.8/5,India
Shop_67,Shop_67_P0020,Item_20,11891,551,1 days,30 days,In Stock,4.1,Free shipping,No,3.9/5,India
Shop_67,Shop_67_P0021,Item_21,9283,176,6 days,7 days,In Stock,3.1,Free shipping,No,4.7/5,India
Shop_67,Shop_67_P0022,Item_22,11464,129,1 days,30 days,In Stock,3.8,Free shipping,Yes,4.7/5,India
Shop_67,Shop_67_P0023,Item_23,42100,389,4 days,30 days,In Stock,3.6,10% off,No,4.1/5,India
Shop_67,Shop_67_P0024,Item_24,15886,297,5 days,7 days,Out of Stock,3.7,None,No,4.0/5,India
Shop_67,Shop_67_P0025,Item_25,22791,655,7 days,14 days,Out of Stock,3.6,Free shipping,No,4.7/5,India
Shop_67,Shop_67_P0026,Item_26,1598,288,6 days,30 days,In Stock,3.7,10% off,No,4.6/5,India
Shop_67,Shop_67_P0027,Item_27,19866,674,5 days,14 days,Out of Stock,4.1,Free shipping,No,4.7/5,India
Shop_67,Shop_67_P0028,Item_28,10256,51,3 days,14 days,Out of Stock,3.3,Free shipping,Yes,3.8/5,India
Shop_67,Shop_67_P0029,Item_29,2291,59,2 days,30 days,Out of Stock,4.7,Free shipping,No,4.0/5,India
Shop_67,Shop_67_P0030,Item_30,10408,70,1 days,7 days,In Stock,5.0,10% off,Yes,4.8/5,India
Shop_67,Shop_67_P0031,Item_31,16379,557,2 days,14 days,Out of Stock,4.2,10% off,Yes,3.8/5,India
Shop_67,Shop_67_P0032,Item_32,21017,636,1 days,30 days,In Stock,3.5,10% off,Yes,3.7/5,India
Shop_67,Shop_67_P0033,Item_33,27278,261,7 days,14 days,Out of Stock,4.4,None,No,4.0/5,India
Shop_67,Shop_67_P0034,Item_34,44970,153,2 days,7 days,In Stock,3.7,10% off,No,4.3/5,India
Shop_67,Shop_67_P0035,Item_35,18893,65,6 days,7 days,In Stock,3.3,Free shipping,Yes,4.3/5,India
Shop_67,Shop_67_P0036,Item_36,8858,152,5 days,7 days,Out of Stock,4.1,None,No,3.9/5,India
Shop_67,Shop_67_P0037,Item_37,2436,267,5 days,14 days,Out of Stock,3.3,10% off,No,4.0/5,India
Shop_67,Shop_67_P0038,Item_38,43245,541,2 days,7 days,In Stock,3.6,None,Yes,3.0/5,India
Shop_67,Shop_67_P0039,Item_39,20683,23,7 days,7 days,In Stock,3.4,None,Yes,4.6/5,India
Shop_67,Shop_67_P0040,Item_40,36914,627,1 days,30 days,In Stock,3.6,Free shipping,Yes,3.1/5,India
Shop_67,Shop_67_P0041,Item_41,39599,539,5 days,7 days,Out of Stock,4.8,10% off,No,4.8/5,India
Shop_67,Shop_67_P0042,Item_42,30008,336,4 days,14 days,In Stock,4.2,10% off,No,3.6/5,India
Shop_67,Shop_67_P0043,Item_43,4192,653,6 days,14 days,In Stock,4.4,None,Yes,3.5/5,India
Shop_67,Shop_67_P0044,Item_44,28665,435,2 days,30 days,In Stock,4.0,10% off,Yes,4.2/5,India
Shop_67,Shop_67_P0045,Item_45,30429,32,1 days,7 days,In Stock,3.9,None,Yes,5.0/5,India
Shop_67,Shop_67_P0046,Item_46,24805,219,7 days,30 days,Out of Stock,3.6,10% off,No,3.7/5,India
Shop_67,Shop_67_P0047,Item_47,33863,556,7 days,14 days,Out of Stock,3.4,10% off,Yes,3.1/5,India
Shop_67,Shop_67_P0048,Item_48,43143,69,4 days,14 days,Out of Stock,4.0,10% off,No,4.1/5,India
Shop_67,Shop_67_P0049,Item_49,28115,74,6 days,30 days,In Stock,3.0,Free shipping,Yes,4.5/5,India
Shop_67,Shop_67_P0050,Item_50,9728,604,1 days,30 days,In Stock,4.6,Free shipping,No,4.9/5,India
Shop_67,Shop_67_P0051,Item_51,47468,536,5 days,30 days,In Stock,3.2,10% off,Yes,3.3/5,India
Shop_67,Shop_67_P0052,Item_52,49851,438,4 days,7 days,In Stock,4.4,None,Yes,3.5/5,India
Shop_67,Shop_67_P0053,Item_53,43667,659,2 days,7 days,In Stock,3.1,Free shipping,No,4.9/5,India
Shop_67,Shop_67_P0054,Item_54,33022,519,4 days,14 days,Out of Stock,4.5,10% off,Yes,4.9/5,India
Shop_67,Shop_67_P0055,Item_55,12302,521,4 days,30 days,In Stock,4.3,10% off,Yes,3.5/5,India
Shop_67,Shop_67_P0056,Item_56,37212,292,1 days,14 days,Out of Stock,4.0,Free shipping,No,4.2/5,India
Shop_67,Shop_67_P0057,Item_57,18933,654,3 days,30 days,In Stock,4.0,10% off,No,4.3/5,India
Shop_67,Shop_67_P0058,Item_58,14113,200,6 days,30 days,Out of Stock,4.2,Free shipping,Yes,3.1/5,India
Shop_67,Shop_67_P0059,Item_59,6677,550,3 days,14 days,Out of Stock,4.1,None,No,3.4/5,India
Shop_67,Shop_67_P0060,Item_60,3909,242,4 days,14 days,In Stock,4.2,Free shipping,Yes,3.9/5,India
Shop_67,Shop_67_P0061,Item_61,41622,446,4 days,30 days,Out of Stock,3.4,10% off,No,3.8/5,India
Shop_67,Shop_67_P0062,Item_62,13070,176,1 days,7 days,Out of Stock,3.4,None,No,4.8/5,India
Shop_67,Shop_67_P0063,Item_63,19261,52,4 days,14 days,In Stock,3.2,10% off,Yes,3.7/5,India
Shop_67,Shop_67_P0064,Item_64,27492,400,4 days,30 days,In Stock,4.5,Free shipping,Yes,3.1/5,India
Shop_67,Shop_67_P0065,Item_65,12219,484,5 days,7 days,In Stock,4.8,None,No,4.3/5,India
Shop_67,Shop_67_P0066,Item_66,13966,656,7 days,7 days,In Stock,3.3,None,No,3.1/5,India
Shop_67,Shop_67_P0067,Item_67,17844,242,6 days,7 days,Out of Stock,4.2,10% off,Yes,3.6/5,India
Shop_67,Shop_67_P0068,Item_68,46027,293,4 days,7 days,In Stock,4.0,10% off,Yes,3.4/5,India
Shop_67,Shop_67_P0069,Item_69,20805,626,6 days,30 days,Out of Stock,4.7,Free shipping,Yes,4.9/5,India
Shop_67,Shop_67_P0070,Item_70,39250,484,1 days,14 days,In Stock,4.7,Free shipping,No,3.9/5,India
Shop_67,Shop_67_P0071,Item_71,13182,607,1 days,14 days,Out of Stock,4.5,10% off,No,3.0/5,India
Shop_67,Shop_67_P0072,Item_72,14259,110,7 days,30 days,In Stock,4.0,Free shipping,No,3.3/5,India
Shop_67,Shop_67_P0073,Item_73,7876,599,5 days,7 days,Out of Stock,3.7,None,No,3.9/5,India
Shop_67,Shop_67_P0074,Item_74,44946,639,1 days,14 days,Out of Stock,3.6,Free shipping,Yes,4.1/5,India
Shop_67,Shop_67_P0075,Item_75,36073,245,2 days,30 days,Out of Stock,4.4,None,Yes,3.3/5,India
Shop_67,Shop_67_P0076,Item_76,48023,533,7 days,30 days,Out of Stock,4.1,Free shipping,No,4.2/5,India
Shop_67,Shop_67_P0077,Item_77,49950,446,3 days,30 days,In Stock,3.8,Free shipping,Yes,3.5/5,India
Shop_67,Shop_67_P0078,Item_78,9849,562,7 days,14 days,Out of Stock,4.5,Free shipping,Yes,3.5/5,India
Shop_67,Shop_67_P0079,Item_79,34163,232,1 days,30 days,Out of Stock,3.1,Free shipping,Yes,3.4/5,India
Shop_67,Shop_67_P0080,Item_80,39045,460,7 days,30 days,Out of Stock,4.3,10% off,Yes,4.4/5,India
Shop_67,Shop_67_P0081,Item_81,42527,415,7 days,14 days,In Stock,4.8,Free shipping,No,4.1/5,India
Shop_67,Shop_67_P0082,Item_82,31152,331,3 days,7 days,In Stock,4.8,Free shipping,Yes,4.5/5,India
Shop_67,Shop_67_P0083,Item_83,40089,290,3 days,30 days,In Stock,3.5,10% off,Yes,3.1/5,India
Shop_67,Shop_67_P0084,Item_84,11350,361,3 days,7 days,In Stock,4.2,None,Yes,3.5/5,India
Shop_67,Shop_67_P0085,Item_85,47498,690,7 days,14 days,In Stock,3.7,None,No,3.7/5,India
Shop_67,Shop_67_P0086,Item_86,47352,191,5 days,7 days,Out of Stock,4.5,Free shipping,No,4.8/5,India
Shop_67,Shop_67_P0087,Item_87,21867,496,7 days,14 days,In Stock,4.8,None,No,3.9/5,India
Shop_67,Shop_67_P0088,Item_88,14398,666,7 days,7 days,Out of Stock,3.5,None,Yes,4.7/5,India
Shop_67,Shop_67_P0089,Item_89,10575,642,3 days,14 days,Out of Stock,4.2,10% off,Yes,4.7/5,India
Shop_67,Shop_67_P0090,Item_90,34565,436,5 days,7 days,Out of Stock,4.9,None,Yes,4.9/5,India
Shop_67,Shop_67_P0091,Item_91,45592,163,7 days,14 days,Out of Stock,4.2,10% off,No,3.5/5,India
Shop_67,Shop_67_P0092,Item_92,7579,509,1 days,30 days,Out of Stock,4.8,Free shipping,Yes,4.2/5,India
Shop_67,Shop_67_P0093,Item_93,17133,153,4 days,14 days,Out of Stock,3.2,Free shipping,Yes,4.0/5,India
Shop_67,Shop_67_P0094,Item_94,20497,243,2 days,7 days,In Stock,3.2,10% off,Yes,4.8/5,India
Shop_67,Shop_67_P0095,Item_95,32328,198,7 days,14 days,In Stock,3.3,Free shipping,No,3.2/5,India
Shop_67,Shop_67_P0096,Item_96,45104,245,4 days,30 days,In Stock,4.6,None,No,4.1/5,India
Shop_67,Shop_67_P0097,Item_97,1068,54,1 days,14 days,In Stock,3.4,Free shipping,No,3.2/5,India
Shop_67,Shop_67_P0098,Item_98,44469,516,3 days,30 days,In Stock,3.7,10% off,No,3.3/5,India
Shop_67,Shop_67_P0099,Item_99,4829,271,5 days,30 days,Out of Stock,4.1,Free shipping,No,5.0/5,India
Shop_67,Shop_67_P0100,Item_100,28997,324,3 days,30 days,In Stock,3.6,Free shipping,Yes,3.5/5,India
Shop_68,Shop_68_P0001,Item_1,21259,432,7 days,7 days,Out of Stock,4.8,Free shipping,Yes,4.4/5,India
Shop_68,Shop_68_P0002,Item_2,40452,34,2 days,30 days,In Stock,3.8,Free shipping,No,3.7/5,India
